,ttime,P,error_P,SV,error_SV,SH,error_SH
1278.0,2.0896454519746253,-4.353647757395284e-05,5.565201398836876e-06,0.000273273355929182,0.00012267208989103626,-0.000600464418224109,1.9529978137682086e-05
1289.0,2.0661603610709456,-4.174034264521688e-05,5.374166660499639e-06,0.00040110359817668547,0.00011629665220280322,-0.0005640381321664807,2.2445525669442023e-05
1300.0,2.053215256588847,-4.240130754883416e-05,5.902953607256123e-06,0.00014602134724702644,0.00013561907030708884,-0.0005201895782113961,2.3606748121436508e-05
1311.0,2.0293352873168455,-4.141216773961232e-05,4.941506106055776e-06,0.0003000261045326293,0.0001359144498942595,-0.000533565104576037,2.3335630529698396e-05
1322.0,2.0173886012301985,-6.380349531272135e-05,6.099604159729621e-06,0.0004917361032085016,0.00020368315499081437,-0.0003764389745091926,3.40571619222205e-05
1333.0,1.995518604589323,-2.29962083566554e-05,3.739695223595835e-06,-0.00011816879659115132,8.09409647265289e-05,0.00047273180042321615,2.555896685701328e-05
1344.0,1.9827039255283692,-1.8713785281649046e-05,3.653927049911017e-06,4.702959244039858e-05,6.899171506295563e-05,0.00041782774470563273,2.8488297584651706e-05
1355.0,1.9679409334590647,-1.76565648855748e-05,3.416505072960033e-06,-2.7604048894486816e-05,5.3101980097614224e-05,0.00037237636794606945,3.346529372500156e-05
1366.0,1.9544366285071286,-1.667841258718524e-05,3.350608572917015e-06,-7.519257364658495e-05,5.910977529843382e-05,0.0005073133885745967,3.132664639438706e-05
1377.0,1.9398398029971093,-1.669424621099354e-05,3.6417966687909973e-06,-3.695852179509333e-05,5.168700107965395e-05,0.0004095319215952582,3.9163572421994385e-05
1388.0,1.9203518197098577,-1.7123078300568132e-05,3.3737242621718974e-06,-9.460342943982219e-05,4.3164812712259465e-05,0.0005012005557686422,5.2531116025124196e-05
1399.0,1.9024752987671696,-1.4025658281722835e-05,2.6725916250989623e-06,-5.0607483018879165e-05,3.976800395873981e-05,0.0005111890408040991,4.165896679685943e-05
1410.0,1.8929598494775013,-1.4287592976120706e-05,2.8949133580008568e-06,4.807255420650211e-05,4.124686689565522e-05,0.0006301418344583448,4.693086893578092e-05
1421.0,1.8802981198137836,-1.3189464621776633e-05,2.611896591615681e-06,-1.5975773018788458e-05,2.505887707180141e-05,0.0005204472634487476,5.8042185422848006e-05
1432.0,1.868388174086989,-4.593824973308315e-05,5.42766965306044e-06,0.00014513853714915781,0.0001516007317086354,0.0008463654968481917,2.2938983119405657e-05
1443.0,1.8550612172693404,-2.7215233558665266e-05,4.981117779634251e-06,0.0003188481843600135,0.00010510447880148943,-0.0009118411805756506,2.4169633278839513e-05
1454.0,1.8363915529364854,-2.4084626841591256e-05,4.7643281498647205e-06,0.00010668402582735074,6.684063461933388e-05,-0.0008385685540649413,3.15826423928639e-05
1465.0,1.8297738165069009,-2.3821300604573583e-05,4.036281049821514e-06,0.00016369477519530165,8.118926926188967e-05,-0.0007808949733707617,2.8696717749051648e-05
1476.0,1.8143034237127755,-2.1721214029499487e-05,4.31463441923947e-06,9.997691174570153e-05,8.044125728719747e-05,-0.0007087159013015864,5.1302259095349496e-05
1487.0,1.8060124761264633,-2.2162459227153895e-05,4.138597313399172e-06,0.00011882834502123434,7.652835957566777e-05,-0.0005636750976215197,3.9928193451047134e-05
1498.0,1.792815186872554,-1.9589948344076352e-05,4.244407368621329e-06,0.00013089752666252435,5.6988538632034514e-05,-0.0005551352813236964,4.0693725288735325e-05
1509.0,1.7818946815664456,-1.8243940505769813e-05,3.6136830369279632e-06,0.00020518811292053203,7.240577331187506e-05,-0.0005474989977170307,4.066398322884212e-05
1520.0,1.7660269905805561,-1.8258255855792875e-05,3.731180240191004e-06,0.00038005014668381944,9.291888785631787e-05,-0.00048679692628992416,3.7950872034019e-05
1531.0,1.7622758117637913,-1.7233406152980205e-05,3.824675451393422e-06,3.0905773962349284e-05,6.469917946358393e-05,-0.0004316733305775746,2.8688623932679066e-05
1542.0,1.7473061786711637,-1.4904147833430435e-05,3.2289142801932335e-06,7.214511878234193e-05,6.422059165138566e-05,-0.000469097671078764,3.342820229619694e-05
1553.0,1.7430601834919766,-1.5252521549076468e-05,2.9877849312649096e-06,0.00020764051423192035,6.123017654875096e-05,-0.000360622025956451,2.9344917408188573e-05
1564.0,1.7303866581737033,-1.2894078893988124e-05,3.4783280568318697e-06,5.600000200626997e-05,6.177063426903606e-05,-0.0003688148541616706,3.398025587750278e-05
1575.0,1.7248912665325231,-1.3664246397814109e-05,3.053829753350019e-06,9.155769565928822e-05,5.593490906128124e-05,-0.00028559185512994664,2.6399467197832947e-05
1586.0,1.7096774369737195,-1.1622421513988103e-05,3.341269431360599e-06,6.451636233429274e-05,4.8691347646231076e-05,-0.00021090999810147206,2.7906274508655675e-05
1597.0,1.7067787054591979,-1.025597688736295e-05,2.3944790223507996e-06,-2.458512188870306e-05,4.3636823972731754e-05,-0.00016810527603667934,2.5623175754162185e-05
1608.0,1.6955327758661494,-1.0460470817786728e-05,2.579413763692376e-06,0.00015907170967840466,5.447643122405836e-05,-8.998140005955809e-05,1.6678740508659202e-05
1619.0,1.6944539161889527,-9.952485215734503e-06,2.5838436163727186e-06,0.00010956507239595562,4.069940843651746e-05,-4.080708363914261e-05,1.5170248711667674e-05
1630.0,1.6830813490010155,-9.175801426547951e-06,2.2731538913392463e-06,-3.199349149035946e-06,4.2909509765633404e-05,-7.528305924342139e-06,1.5672889674493153e-05
1641.0,1.6818854989878251,-4.165154008401538e-05,6.6367853260684175e-06,-0.00035749294952768575,0.00016559973905441104,-0.0001335021250648021,2.4854629649983865e-05
1652.0,1.6717910270968217,-7.627895957061102e-06,2.393619149211551e-06,2.5074888552594945e-06,2.351315172482015e-05,-3.736253572879192e-05,1.4960736829207932e-05
1663.0,1.6490501394123709,-6.835076141168047e-06,1.8977766976327985e-06,1.113488650362268e-05,2.3095821747267005e-05,2.2874423690474992e-05,1.1214251598021249e-05
1674.0,1.6438735031045353,-5.832414712072126e-06,1.84121308910026e-06,-3.105310228789547e-05,3.5424031829615934e-05,1.421609180939926e-05,1.5284651412469513e-05
1685.0,1.6333902497985862,-6.454839854904419e-06,1.9375575398303156e-06,-2.8409492213041537e-05,4.194785512685046e-05,0.00011101380120509438,2.2088727303188655e-05
1696.0,1.6205616756348922,-6.535614922619811e-06,2.314248457145042e-06,-3.99517532657494e-05,4.065559194489828e-05,0.00015051147255697278,2.6272048930701256e-05
1707.0,1.6097013241037672,-4.649037386012799e-06,1.582980088863476e-06,-9.125716364106563e-05,2.8835475386317636e-05,0.0001162929076841246,2.4411567950768203e-05
1718.0,1.6037433732540356,-4.244522965126877e-06,1.6740846902599865e-06,-3.43704448183431e-05,1.9114719076588862e-05,0.00013320201563520986,3.2551201900625925e-05
1729.0,1.5961001451854298,-3.6036348784716184e-06,1.6516329707236384e-06,-3.068339297746305e-05,2.2307328223927175e-05,0.00018541888633191364,3.7316598083727325e-05
1740.0,1.5836185963425444,-3.955040845646155e-06,1.6073013951119904e-06,-9.720546814349229e-05,2.5712517686736615e-05,0.00013653944558239564,4.2739593599873166e-05
1751.0,1.5744845664544473,-2.5629618911661495e-06,1.1444678410127177e-06,6.500356083915823e-06,1.0090874519567427e-05,0.00010537144919845617,5.0313435113670725e-05
1762.0,1.5671368869340843,-2.59857389823008e-06,1.1857488781723136e-06,1.9699006054028178e-05,1.2876943574493594e-05,0.0002715849097590654,4.842568880471949e-05
1773.0,1.556377099126833,-2.599625753144512e-06,1.1796738952263225e-06,-1.947736394454573e-05,1.497335812844327e-05,0.00028968080578312323,6.037761246175857e-05
1784.0,1.5502033286979524,-1.6622525987309875e-06,1.2058983144401878e-06,-1.0229618202466267e-05,6.343800760490694e-06,0.00020334967708677626,6.621765162218426e-05
1795.0,1.5466906641104954,-1.3895065167333394e-06,9.73607826592871e-07,-1.2682333558362424e-05,1.1233931029846974e-05,0.00010890269921544598,7.899264087500375e-05
